,Year,Station Name,State,rain_sum
1615,2015,CONCEICAO DO ARAGUAIA ,PA,1464.1
1616,2015,CRUZEIRO DO SUL ,AC,1772.6000000000013
1617,2015,CUIABA ,MT,1382.3999999999999
1618,2015,DIAMANTINO ,MT,1560.6000000000001
1619,2015,EIRUNEPE ,AM,2969.1999999999994
1620,2015,FONTE BOA ,AM,1665.0000000000014
1621,2015,IAUARETE ,AM,2512.9
1622,2015,IMPERATRIZ ,MA,791.8000000000002
1623,2015,ITACOATIARA ,AM,2239.900000000001
1624,2015,ITAITUBA ,PA,1366.7
1625,2015,LABREA ,AM,1666.1000000000013
1626,2015,MACAPA ,AP,2421.7999999999984
1627,2015,MANAUS ,AM,1772.1999999999996
1628,2015,MANICORE ,AM,2118.5000000000005
1629,2015,MARABA ,PA,1492.100000000001
1630,2015,MATUPA ,MT,1610.0
1631,2015,MONTE ALEGRE ,PA,1485.5
1632,2015,NOVA XAV  XAVANTINA  ,MT,1011.6000000000004
1633,2015,OBIDOS ,PA,1464.9
1634,2015,PADRE RICARDO REMETTER ,MT,1160.4999999999998
1635,2015,PALMAS ,TO,1356.1999999999998
1636,2015,PARINTINS ,AM,2219.7
1637,2015,PEDRO AFONSO ,TO,1440.8999999999999
1638,2015,PEIXE ,TO,1041.6
1639,2015,PORTO DE MOZ ,PA,1713.9000000000005
1640,2015,PORTO NACIONAL ,TO,1291.8999999999999
1641,2015,POXOREO ,MT,1890.0000000000007
1642,2015,RIO BRANCO ,AC,2012.3999999999985
1643,2015,RONDONOPOLIS ,MT,1182.1999999999994
1644,2015,S G DA CACHOEIRA UAUPES  ,AM,3193.7000000000007
1645,2015,SAO FELIX DO XINGU ,PA,1481.4999999999998
1646,2015,SAO JOSE DO RIO CLARO ,MT,1137.3000000000002
1647,2015,SAO LUIS ,MA,1507.2
1648,2015,SOURE ,PA,1949.9
1649,2015,TAGUATINGA ,TO,1270.7999999999997
1650,2015,TARAUACA ,AC,2972.999999999999
1651,2015,TEFE ,AM,2216.7000000000016
1652,2015,TRACUATEUA ,PA,1981.3000000000013
1653,2015,TUCURUI ,PA,2354.8999999999983
1654,2015,TURIACU ,MA,1631.2000000000003
1655,2015,ZE DOCA ,MA,1383.1999999999998
1656,2016,ALTAMIRA ,PA,2436.5000000000005
1657,2016,ALTO PARNAIBA ,MA,1182.3000000000002
1658,2016,ARAGUAINA ,TO,1570.5000000000005
1659,2016,BACABAL ,MA,1306.5999999999997
1660,2016,BALSAS ,MA,897.8000000000004
1661,2016,BARCELOS ,AM,578.4999999999999
1662,2016,BARRA DO CORDA ,MA,811.7000000000003
1663,2016,BELEM ,PA,3416.199999999996
1664,2016,BELTERRA ,PA,1477.5999999999997
1665,2016,BENJAMIN CONSTANT ,AM,2031.2
1666,2016,BOA VISTA ,RR,1697.1999999999996
1667,2016,BREVES ,PA,2495.8000000000006
1668,2016,CAMETA ,PA,2825.599999999999
1669,2016,CANARANA ,MT,1904.1999999999998
1670,2016,CARACARAI ,RR,2384.000000000001
1671,2016,CAROLINA ,MA,1688.8999999999999
1672,2016,CAXIAS ,MA,845.6999999999998
1673,2016,CHAPADINHA ,MA,1254.7000000000005
1674,2016,COARI ,AM,134.8
1675,2016,CODAJAS ,AM,2833.799999999999
1676,2016,COLINAS ,MA,881.5
1677,2016,CONCEICAO DO ARAGUAIA ,PA,1059.0000000000002
1678,2016,CRUZEIRO DO SUL ,AC,287.00000000000006
1679,2016,CUIABA ,MT,1625.9
1680,2016,DIAMANTINO ,MT,1711.6000000000001
1681,2016,EIRUNEPE ,AM,2238.6000000000013
1682,2016,FONTE BOA ,AM,2094.400000000002
1683,2016,IAUARETE ,AM,1225.3999999999999
1684,2016,IMPERATRIZ ,MA,1169.5
1685,2016,ITACOATIARA ,AM,2988.5000000000005
1686,2016,ITAITUBA ,PA,2367.0000000000005
1687,2016,LABREA ,AM,1815.899999999999
1688,2016,MACAPA ,AP,2489.999999999998
1689,2016,MANAUS ,AM,2280.8999999999987
1690,2016,MANICORE ,AM,2712.3000000000015
1691,2016,MARABA ,PA,1654.1000000000004
1692,2016,MATUPA ,MT,2028.6999999999991
1693,2016,MONTE ALEGRE ,PA,2047.1000000000006
1694,2016,NOVA XAV  XAVANTINA  ,MT,1173.3999999999999
1695,2016,OBIDOS ,PA,1530.4
1696,2016,PADRE RICARDO REMETTER ,MT,1597.4000000000008
1697,2016,PALMAS ,TO,1270.5
1698,2016,PARINTINS ,AM,218.1
1699,2016,PEDRO AFONSO ,TO,1692.4999999999998
1700,2016,PEIXE ,TO,1076.1
1701,2016,PORTO DE MOZ ,PA,2234.5000000000005
1702,2016,PORTO NACIONAL ,TO,1422.2
1703,2016,POXOREO ,MT,1831.3000000000002
1704,2016,RIO BRANCO ,AC,1681.7000000000003
1705,2016,RONDONOPOLIS ,MT,222.29999999999993
1706,2016,S G DA CACHOEIRA UAUPES  ,AM,3227.2
1707,2016,SAO FELIX DO XINGU ,PA,1045.8
1708,2016,SAO JOSE DO RIO CLARO ,MT,266.90000000000003
1709,2016,SAO LUIS ,MA,1543.3000000000009
1710,2016,SOURE ,PA,2217.3999999999987
1711,2016,TAGUATINGA ,TO,1278.6000000000001
1712,2016,TARAUACA ,AC,2196.6000000000017
1713,2016,TEFE ,AM,2505.200000000001
1714,2016,TRACUATEUA ,PA,1861.5000000000014
1715,2016,TUCURUI ,PA,1729.5999999999992
1716,2016,TURIACU ,MA,1698.9999999999998
1717,2016,ZE DOCA ,MA,1384.8999999999996
1718,2017,ALTAMIRA ,PA,1983.6999999999996
1719,2017,ALTO PARNAIBA ,MA,1245.5
1720,2017,ARAGUAINA ,TO,1800.4000000000005
1721,2017,BACABAL ,MA,1732.4999999999993
1722,2017,BALSAS ,MA,1183.8000000000006
1723,2017,BARCELOS ,AM,1054.4
1724,2017,BARRA DO CORDA ,MA,1016.3000000000002
1725,2017,BELEM ,PA,3563.9000000000024
1726,2017,BELTERRA ,PA,1527.1000000000006
1727,2017,BENJAMIN CONSTANT ,AM,2620.0
1728,2017,BOA VISTA ,RR,1406.7000000000005
1729,2017,BREVES ,PA,2577.499999999999
1730,2017,CAMETA ,PA,2582.100000000001
1731,2017,CANARANA ,MT,2262.9000000000005
1732,2017,CARACARAI ,RR,1856.500000000002
1733,2017,CAROLINA ,MA,1640.2999999999993
1734,2017,CAXIAS ,MA,1487.6000000000001
1735,2017,CHAPADINHA ,MA,1532.4999999999995
1736,2017,CODAJAS ,AM,3244.2999999999984
1737,2017,COLINAS ,MA,1007.3000000000002
1738,2017,CONCEICAO DO ARAGUAIA ,PA,1458.8000000000002
1739,2017,CUIABA ,MT,1638.6000000000001
1740,2017,DIAMANTINO ,MT,1930.5000000000007
1741,2017,EIRUNEPE ,AM,3189.999999999998
1742,2017,FONTE BOA ,AM,2247.5
1743,2017,IAUARETE ,AM,1127.6000000000001
1744,2017,IMPERATRIZ ,MA,1679.7999999999995
1745,2017,ITACOATIARA ,AM,2831.4999999999995
1746,2017,ITAITUBA ,PA,2470.1999999999985
1747,2017,LABREA ,AM,2132.6999999999994
1748,2017,MACAPA ,AP,2307.5
1749,2017,MANAUS ,AM,2648.9999999999995
1750,2017,MANICORE ,AM,2838.3000000000006
1751,2017,MARABA ,PA,2124.8000000000006
1752,2017,MATUPA ,MT,1988.1999999999994
1753,2017,MONTE ALEGRE ,PA,1479.0999999999992
1754,2017,NOVA XAV  XAVANTINA  ,MT,1218.6999999999998
1755,2017,OBIDOS ,PA,1934.6
1756,2017,PADRE RICARDO REMETTER ,MT,1315.9
1757,2017,PALMAS ,TO,1663.6999999999998
1758,2017,PEDRO AFONSO ,TO,1830.2000000000007
1759,2017,PEIXE ,TO,1321.3
1760,2017,PORTO DE MOZ ,PA,2202.2999999999997
1761,2017,PORTO NACIONAL ,TO,1090.6
1762,2017,POXOREO ,MT,1611.2
1763,2017,RIO BRANCO ,AC,2244.499999999999
1764,2017,S G DA CACHOEIRA UAUPES  ,AM,3058.600000000001
1765,2017,SAO FELIX DO XINGU ,PA,1793.900000000001
1766,2017,SAO LUIS ,MA,2262.0
1767,2017,SOURE ,PA,2816.3999999999987
1768,2017,TAGUATINGA ,TO,1149.0000000000002
1769,2017,TARAUACA ,AC,2465.7000000000007
1770,2017,TEFE ,AM,2869.099999999999
1771,2017,TRACUATEUA ,PA,2131.3
1772,2017,TUCURUI ,PA,3001.799999999999
1773,2017,TURIACU ,MA,1910.3
1774,2017,ZE DOCA ,MA,1728.6000000000004
1775,2018,ALTAMIRA ,PA,2172.8999999999996
1776,2018,ALTO PARNAIBA ,MA,1244.9999999999998
1777,2018,ARAGUAINA ,TO,1609.6000000000001
1778,2018,BACABAL ,MA,1533.0999999999988
1779,2018,BALSAS ,MA,321.0
1780,2018,BARCELOS ,AM,2360.4000000000015
1781,2018,BARRA DO CORDA ,MA,936.2000000000003
1782,2018,BELEM ,PA,3830.399999999998
1783,2018,BELTERRA ,PA,2023.800000000001
1784,2018,BENJAMIN CONSTANT ,AM,2308.9000000000005
1785,2018,BOA VISTA ,RR,1795.8000000000004
1786,2018,BREVES ,PA,2137.1000000000013
1787,2018,CAMETA ,PA,2972.0000000000005
1788,2018,CANARANA ,MT,1561.799999999999
1789,2018,CARACARAI ,RR,2438.900000000001
1790,2018,CAROLINA ,MA,1931.7000000000005
1791,2018,CAXIAS ,MA,1404.0000000000002
1792,2018,CHAPADINHA ,MA,1823.1999999999996
1793,2018,CODAJAS ,AM,2867.800000000002
1794,2018,COLINAS ,MA,1069.2
1795,2018,CONCEICAO DO ARAGUAIA ,PA,2052.599999999999
1796,2018,CUIABA ,MT,2131.5
1797,2018,DIAMANTINO ,MT,2109.9000000000005
1798,2018,EIRUNEPE ,AM,3229.4
1799,2018,FONTE BOA ,AM,2697.7
1800,2018,IAUARETE ,AM,1664.2000000000003
1801,2018,IMPERATRIZ ,MA,1704.6000000000004
1802,2018,ITACOATIARA ,AM,2456.500000000001
1803,2018,ITAITUBA ,PA,2590.7999999999965
1804,2018,LABREA ,AM,1616.9000000000012
1805,2018,MACAPA ,AP,2629.5000000000014
1806,2018,MANAUS ,AM,2147.5999999999995
1807,2018,MANICORE ,AM,2703.2999999999975
1808,2018,MARABA ,PA,1761.2000000000012
1809,2018,MATUPA ,MT,2031.4999999999995
1810,2018,MONTE ALEGRE ,PA,1804.000000000001
1811,2018,NOVA XAV  XAVANTINA  ,MT,1511.3000000000002
1812,2018,OBIDOS ,PA,1841.1999999999996
1813,2018,PADRE RICARDO REMETTER ,MT,1370.5
1814,2018,PALMAS ,TO,1920.8999999999996
1815,2018,PEDRO AFONSO ,TO,1583.199999999999
1816,2018,PEIXE ,TO,1372.5000000000005
1817,2018,PORTO DE MOZ ,PA,2280.0999999999995
1818,2018,PORTO NACIONAL ,TO,1783.8999999999996
1819,2018,POXOREO ,MT,1474.1000000000001
1820,2018,RIO BRANCO ,AC,2247.0
1821,2018,S G DA CACHOEIRA UAUPES  ,AM,3206.0999999999985
1822,2018,SAO FELIX DO XINGU ,PA,2157.5
1823,2018,SAO LUIS ,MA,2490.0
1824,2018,SOURE ,PA,2146.5000000000005
1825,2018,TAGUATINGA ,TO,1756.3000000000002
1826,2018,TARAUACA ,AC,2282.700000000001
1827,2018,TEFE ,AM,2534.399999999999
1828,2018,TRACUATEUA ,PA,2585.100000000001
1829,2018,TUCURUI ,PA,2341.9
1830,2018,TURIACU ,MA,2427.9
1831,2018,ZE DOCA ,MA,2272.5000000000014
1832,2019,ALTAMIRA ,PA,1990.8999999999999
1833,2019,ALTO PARNAIBA ,MA,759.5
1834,2019,ARAGUAINA ,TO,1583.6000000000008
1835,2019,BACABAL ,MA,1097.1000000000004
1836,2019,BALSAS ,MA,1017.9999999999997
1837,2019,BARCELOS ,AM,2790.0999999999995
1838,2019,BARRA DO CORDA ,MA,901.7
1839,2019,BELEM ,PA,3860.6000000000004
1840,2019,BELTERRA ,PA,1876.8999999999987
1841,2019,BENJAMIN CONSTANT ,AM,2800.3999999999996
1842,2019,BOA VISTA ,RR,2046.9999999999986
1843,2019,BREVES ,PA,2440.0
1844,2019,CAMETA ,PA,3082.6000000000013
1845,2019,CANARANA ,MT,1211.8000000000002
1846,2019,CARACARAI ,RR,2345.300000000002
1847,2019,CAROLINA ,MA,1664.1999999999996
1848,2019,CAXIAS ,MA,1504.8999999999996
1849,2019,CHAPADINHA ,MA,1881.7999999999986
1850,2019,CODAJAS ,AM,2985.700000000001
1851,2019,COLINAS ,MA,753.9999999999999
1852,2019,CONCEICAO DO ARAGUAIA ,PA,1459.7999999999993
1853,2019,CUIABA ,MT,1258.6
1854,2019,DIAMANTINO ,MT,1807.2999999999997
1855,2019,EIRUNEPE ,AM,2944.599999999998
1856,2019,FONTE BOA ,AM,2396.3999999999987
1857,2019,IAUARETE ,AM,1554.5000000000002
1858,2019,IMPERATRIZ ,MA,1238.3999999999999
1859,2019,ITACOATIARA ,AM,2957.8
1860,2019,ITAITUBA ,PA,2199.099999999999
1861,2019,LABREA ,AM,1887.8000000000002
1862,2019,MACAPA ,AP,2927.400000000002
1863,2019,MANAUS ,AM,2651.500000000001
1864,2019,MANICORE ,AM,3093.6000000000004
1865,2019,MARABA ,PA,1117.2000000000005
1866,2019,MATUPA ,MT,1730.8999999999992
1867,2019,MONTE ALEGRE ,PA,2104.7000000000003
1868,2019,NOVA XAV  XAVANTINA  ,MT,1163.3
1869,2019,OBIDOS ,PA,2462.800000000001
1870,2019,PADRE RICARDO REMETTER ,MT,1465.6999999999996
1871,2019,PALMAS ,TO,1553.8
1872,2019,PEDRO AFONSO ,TO,1354.4
1873,2019,PEIXE ,TO,1121.5
1874,2019,PORTO DE MOZ ,PA,2497.7999999999984
1875,2019,PORTO NACIONAL ,TO,1102.400000000001
1876,2019,POXOREO ,MT,1531.2000000000003
1877,2019,RIO BRANCO ,AC,2793.7999999999993
1878,2019,S G DA CACHOEIRA UAUPES  ,AM,2697.3999999999983
1879,2019,SAO FELIX DO XINGU ,PA,2269.4
1880,2019,SAO LUIS ,MA,2753.0000000000005
1881,2019,SOURE ,PA,2573.6000000000017
1882,2019,TAGUATINGA ,TO,1183.8
1883,2019,TARAUACA ,AC,2458.800000000001
1884,2019,TEFE ,AM,2859.8999999999996
1885,2019,TRACUATEUA ,PA,3511.7999999999997
1886,2019,TUCURUI ,PA,2590.600000000001
1887,2019,TURIACU ,MA,2955.5
1888,2019,ZE DOCA ,MA,1982.9000000000012
